"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","国語のテストを終えたその時、隣の教室から何か物音がした。","在考完语文考试的时候，隔壁的教室传来了声响。","","False","main_10004_00b00048","",""
"","恐らく、答案用紙に入らぬよう警告が書いてあった場所だ。","那里应该就是答题纸上的禁止进入警告所指的地方。","","False","main_10004_00b10048","",""
"","室内に、我々には見られたくない何かがあるという事か……","那间教室里有什么不希望我们看到的东西吗……","","False","main_10004_00b20048","",""
"","いずれにしても、さしあたっての目的がテストをする事ならば","不管怎么说，既然目前的目的是让我们考试，","","False","main_10004_00b30048","",""
"","それが終わるまで、ずう先生は直ちに襲って来ない気がする。","那在考试结束之前，Zoo老师应该不会突然过来袭击我们。","","False","main_10004_00b40048","",""
"","ならば隣を先に調べるか。テストはその後でも文句あるまい。","既然入机，就先调查一下隔壁吧。之后再来考试它应该也没意见吧。","","False","main_10004_00b50048","",""
"","◆奇妙な同僚","◆古怪的同事","","False","main_10004_00c50048","",""
"","危機的な状況から広尾を救出し、九条館へと帰還した一同は","一行人将身处险境的广尾救出来之后，一同返回了九条馆。","","False","main_10004_00c60048","",""
"","回復した広尾から、彼女の仕事の同僚、頭川の話を聞いた。","众人听恢复了精神的广尾讲述了她的同事头川的事情。","","False","main_10004_00c70048","",""
"","話によれば、頭川は広尾の自宅から、ある大切なものを盗み","据她所说，头川从广尾的家中偷走了某个重要的东西，","","False","main_10004_00c80048","",""
"","忽然と姿を消したのだという。広尾は頭川を追ってＨ市へ","随后便失踪了。广尾追寻着头川的踪迹来到了Ｈ市，","","False","main_10004_00c90048","",""
"","そしてＨ小学校へと辿り着いた。しかしその後が曖昧だった。","并最终到达了Ｈ小学。但在那之后的事情她却记不得了。","","False","main_10004_00ca0048","",""
"","気が付けば広尾は、あの猟奇的な仕打ちの最中にいたようだ。","而当她恢复意识的时候，就发现自己正遭受着那个猎奇的惩罚。","","False","main_10004_00cb0048","",""
"","◆奇妙な同僚","◆古怪的同事","","False","main_10004_00db0048","",""
"","にしても、事態を警察に相談もせず、自ら頭川を追う広尾も","但没有寻求警察的帮助，而是自己孤身一人去追寻头川的广尾，","","False","main_10004_00dc0048","",""
"","十分奇妙だと言える。世俗と隔絶した研究業に没頭するあまり","也称得上是十分地古怪。也许是因为过于专注远离世俗的研究事","","False","main_10004_00dd0048","",""
"","何かが欠けているのかもしれない。似た者同士というやつか。","业，导致她在性格上有些缺陷吧。这两个人还挺像的。","","False","main_10004_00de0048","",""
"","いずれにしても、頭川ことずう先生の捜索に広尾は意欲的だ。","不管怎样，广尾在搜寻头川——也就是Zoo老师这件事上很积","","False","main_10004_00df0048","",""
"","彼女の持つシルシは、ずう先生とは別の怪異に刻まれたという","极主动，但她身上的印记又好像是被Zoo老师以外的怪异刻上","","False","main_10004_00e00048","",""
"","話らしいが……　盗まれた物が、余程大切な何かなのか……","的……是因为被偷走的东西对她来说相当重要吗……","","False","main_10004_00e10048","",""
"","◆ピアノの楽譜","◆钢琴谱","","False","main_10004_00f10048","",""
"","どこからかピアノの音が聞こえた。音楽室でもあるのか……","不知道从哪里传来了钢琴声。是钢琴教室吗……","","False","main_10004_00f20048","",""
"","奏者はずう先生か……　それともよくある霊障の類か……","是Zoo老师弹奏的吗……还是说是常见的灵障一类的东西……","","False","main_10004_00f30048","",""
"","音を聴いた後に、その付近でピアノの譜面も手に入れた。","在听到声音后，我们还在附近捡到了钢琴的谱子。","","False","main_10004_00f40048","",""
"","『お星さま』の楽譜。小学生の音楽の授業で使う曲だろう。","是《小星星》的谱子。这是给小学生上音乐课的时候用的曲子吧。","","False","main_10004_00f50048","",""
"","俺は楽器などからきしだが、芸能に強そうな印人もいたな……","我对乐器一窍不通，但现下倒是有个应该挺擅长才艺的印人……","","False","main_10004_00f60048","",""
"","とはいえだ、ピアノを弾く必要があるとはとても……","话虽如此，我完全不觉得会有需要弹钢琴的时候……","","False","main_10004_00f70048","",""
"","◆テストに合格","◆考试及格","","False","main_10004_01070048","",""
"","試験後に無残な警備員の遺体と対面する一幕もあったが……","虽然考试后经历了直面惨不忍睹的警卫尸体的一幕……","","False","main_10004_01080048","",""
"","無事に全てのテストに合格し、５枚の答案用紙を手に入れた。","但最终我们还是通过了所有考试，并得到了5张答题纸。","","False","main_10004_01090048","",""
"","この異臭のする用紙には、どうも何か使い道がありそうだ。","这些散发着异臭的纸应该是有什么用途。","","False","main_10004_010a0048","",""
"","同じく異臭を放っていた赤い手帳。あれは廊下の蛇に通じた。","同样散发异臭的红色笔记本给走廊上的蛇群传递了信息。","","False","main_10004_010b0048","",""
"","とすれば、他に蛇が巣くうような場所はなかったか……","那么，还有其他有蛇群盘踞的地方吗……","","False","main_10004_010c0048","",""
"","より強い異臭のこの用紙があれば、また何か起こるはずだ……","用这些有着更浓的异臭的纸，应该还能引发什么事件……","","False","main_10004_010d0048","",""
"","◆人体模型より","◆人体模型里的东西","","False","main_10004_011d0048","",""
"","答案用紙のおかげで、人体模型から音楽室の鍵を発見した。","多亏了那些答题纸，我们在人体模型中找到了音乐教室的钥匙。","","False","main_10004_011e0048","",""
"","これで音楽室に入れるが、前に手に入れた楽譜が気になる。","这样一来就可以进入音乐教室了，不过我有些在意之前捡到的","","False","main_10004_011f0048","",""
"","念のため、音楽が得意な者を連れていくべきかもしれない。","乐谱。谨慎起见，或许我该带个有音乐特长的人过来。","","False","main_10004_01200048","",""
"","とはいえシルシが刻限を告げている。館に戻るなら今だ。","不过印记已经在宣告着时限将近了，要回宅邸的话得趁现在。","","False","main_10004_01210048","",""
"","テストが終わった以上は、ずう先生がいつどこから現れて","考试已经结束了，Zoo老师随时都可能从某处突然出现并袭","","False","main_10004_01220048","",""
"","我々に襲い掛かっても不思議はない。注意しなくては……","击我们，必须要小心才行……","","False","main_10004_01230048","",""
"","◆迫る足音","◆迫近的脚步声","","False","main_10004_01330048","",""
"","我々の位置が分かるのか、怪異の足音は確実に追って来る。","也许是知道我们的位置吧，怪异的脚步声正不断逼近我们。","","False","main_10004_01340048","",""
"","どこにも逃げ場がないのならと思い、今回は自ら決戦の場を","既然反正都无处可逃，我决定这次就由自己选择决战场地，","","False","main_10004_01350048","",""
"","選び待つ事にした。それが正しい選択か、自信はないが……","等待对方到来。这是不是一个正确的选择，我自己也没数……","","False","main_10004_01360048","",""
"","　","　","","False","main_10004_01370048","",""
"","いずれにしても、これまで手に入れた情報と手段を用い、","不管怎样，都必须要利用这一路上掌握的信息和方法，","","False","main_10004_01380048","",""
"","怪異に立ち向かわねばならない。それには……","迎战怪异。为此……","","False","main_10004_01390048","",""
"","◆迫る足音","◆迫近的脚步声","","False","main_10004_01490048","",""
"","相手が５年教室にあったような獣じみた存在であるのなら、","既然对方是个和五年级教室里的那些野兽相似的怪物，那首先就","","False","main_10004_014a0048","",""
"","まずはその爪や牙から身を守る、盾の役目をする物が欲しい。","需要避免被爪子和獠牙所伤。为此需要一个能当盾牌的东西。除","","False","main_10004_014b0048","",""
"","他に、獣と対峙する知恵と言えば、熱や光、音あたりか……","此之外的对付野兽时能用得上的手段的话，就是热、光和声音这些了吧……","","False","main_10004_014c0048","",""
"","例えば蛇は熱に反応するし、サーカスでは音楽で動物を操る。","比如蛇会对热有反应，马戏团里有用音乐操纵动物的","","False","main_10004_014d0048","",""
"","確かどこかに、至近距離からの音の殺傷力の記述もあった……","表演。我记得哪里是有关于极近距离下声音的杀伤力相关的记","","False","main_10004_014e0048","",""
"","必ず術はある……　よく考えろ……生き延びるために……","述来着的……一定是有办法的……为了活下去……好好想吧……","","False","main_10004_014f0048","",""
"","◆狂気へ至る道","◆通往疯狂的道路","","False","main_10004_015f0048","",""
"","広尾から渡された、頭川の部屋にあったという彼女の日記。","广尾给我的据说是放在头川房间里的她的日记上，","","False","main_10004_01600048","",""
"","そこには怪異となる前の頭川が何を思い、考えていたのか……","记述了她变成怪异之前的所思所想。","","False","main_10004_01610048","",""
"","あの姿へと変貌した経緯の片鱗と思えるものが綴られていた。","她变异成那个样子的过程，应该可以从中窥见一斑。","","False","main_10004_01620048","",""
"","書き出しは幼少期の回想……　なぜ自分が人に生まれたのか","日记的开头部分是关于幼年期的回想……她一次次地询问老师和","","False","main_10004_01640048","",""
"","それを先生や親に何度も聞き、ひどく疎まれた……とある。","父母自己为何生而为人，也因而让他们对她感到无比厌烦。","","False","main_10004_01650048","",""
"","◆狂気へ至る道","◆通往疯狂的道路","","False","main_10004_01750048","",""
"","頭川は知能が高く成績優秀だったが、人が嫌いな子供だった。","头川是个头脑很好，成绩优秀，却讨厌其他人的孩子。但她却很","","False","main_10004_01760048","",""
"","しかし動物は好きだった。周囲に隠しながら、近所の廃屋で","喜欢动物。她瞒着周围的人，自己偷偷捡了很多动物藏在家附近","","False","main_10004_01770048","",""
"","多くの拾った動物を可愛がっていたようだ。そんな彼女が……","的废弃屋子里并对它们疼爱有加。而到了情窦初开的年纪之后，","","False","main_10004_01780048","",""
"","年頃になって初めて人を好きになった。だが、告白の返事は","她第一次有了喜欢的人。但是对于她的表白，对方的回复却是","","False","main_10004_01790048","",""
"","「動物臭い人は苦手」と、頭川を否定するものだったという。","“我不太能接受有动物臭味的人”这样一句否定了她这个人的话","","False","main_10004_017a0048","",""
"","その夜、近所の廃屋が火事で全焼する事件が起きたとある……","语。那天晚上，她家附近的那间废弃屋子因火灾而被烧毁了。","","False","main_10004_017b0048","",""
"","◆狂気へ至る道","◆通往疯狂的道路","","False","main_10004_018b0048","",""
"","日記に、その火事の原因については書いてない。だが火事……","日记里没有写明火灾发生的原因。但是火灾相关的内容……","","False","main_10004_018c0048","",""
"","という話はどこかで見た。そうだ、同じく頭川の赤い手帳だ。","是有在哪里看到过的。哦对了，是在头川的另一本红色的笔记本","","False","main_10004_018d0048","",""
"","実験動物に囲まれた彼女の研究の楽園……Ｈ小学校の理科室。","里。满是实验动物的她的研究乐园……Ｈ小学的理科实验室。","","False","main_10004_018e0048","",""
"","その楽園の終焉も火事だとあった。これは何とも奇妙な符合だ。","而那个乐园的最终命运也是火灾。这是多么出奇的一个巧合啊。","","False","main_10004_018f0048","",""
"","少女時代の回想が終わり、日記は頭川が学校を退職した後の","少女时代的回想到此为止了，接下来的日记记录的是头川从学校","","False","main_10004_01900048","",""
"","研究員時代のものになる。広尾と同じ職場にいる頃の日記だ。","离职后的研究员时期的故事。也就是和广尾做同事的时候的事。","","False","main_10004_01910048","",""
"","◆狂気との出会い","◆与疯狂的相遇","","False","main_10004_01a10048","",""
"","人間が嫌い。日々そんな事ばかりが書いてある。そしてその","“讨厌人类。”日记里每天写的几乎全是这样的内容。而这份接","","False","main_10004_01a20048","",""
"","憎悪に近い感情は、ＭＨとの出会いで決定的となったとある。","近憎恶的情感，在和ＭＨ相遇后变得根深蒂固。","","False","main_10004_01a30048","",""
"","ＭＨとは広尾だろう。表向きは同僚の広尾と上手く付き合い、","ＭＨ指的就是广尾（Madoka Hiroo）吧。她表面上表现出和同","","False","main_10004_01a40048","",""
"","しかし裏では彼女を筆頭に、人に対する嫌悪に満ちた内容……","事广尾相处融洽，但在背地里写的满是对以她为首的人类的厌恶","","False","main_10004_01a50048","",""
"","その頭川が、生物研究の仕事を通じて唯一興味を持ったのが、","之情……而头川在这份从事生物研究的工作中唯一感兴趣的，","","False","main_10004_01a60048","",""
"","人間の能力や肉体を増強、進化させる人体実験の記録だった。","就是关于让人的能力和肉体得到增强和进化的人体实验的记录。","","False","main_10004_01a70048","",""
"","◆狂気を求めて","◆寻求疯狂","","False","main_10004_01b70048","",""
"","日記には、古今東西の怪しげな人体実験を検証したい願望が、","她在日记里表达了自己想要验证古今东西各种古怪的人体实验的","","False","main_10004_01b80048","",""
"","さらに被験者は自分でも構わない……とまで綴られている。","愿望，甚至还写道即使拿自己做实验对象也无所谓……","","False","main_10004_01b90048","",""
"","どこでそれらを知り、情報の蒐集を進めたかは定かではない。","无法确定她是如何知晓那些东西，又是如何收集情报的。","","False","main_10004_01ba0048","",""
"","日記の終盤には、いくつか見覚えのある走り書きもある。","日记的最后部分还写有几个有些眼熟的草稿字样的词。","","False","main_10004_01bb0048","",""
"","『陸軍』『地下壕』『ＭＨの地図』『マンホール』『修羅』","“陆军”、“防空洞”、“ＭＨ的地图”、“窨井”、“修罗”。","","False","main_10004_01bc0048","",""
"","ＭＨの地図とは、頭川が広尾から盗んだ地下壕の地図だろう。","ＭＨ的地图指的就是头川从广尾那里偷走的那张防空洞地图吧。","","False","main_10004_01bd0048","",""
"","◆狂気のはじまり","疯狂的开端","","False","main_10004_01cd0048","",""
"","仏像を抱えた白衣の女。頭川は地下壕に出入りしていた。","抱着佛像的白大褂女人——头川曾出入过防空洞。","","False","main_10004_01ce0048","",""
"","彼女をずう先生へと変貌させた何かが地下壕にはあるのだ……","那个让她变异成Zoo老师的某种东西，就在防空洞之中……","","False","main_10004_01cf0048","",""
"","愛染……しゅら様。やはり盗まれた仏像に繋がる何かだろう。","爱染……修罗大人。这一切肯定和被盗的佛像存在某种关联。","","False","main_10004_01d00048","",""
"","最後に、頭川学の日記はこう終わっていた……","头川学的日记最后以这样的内容结尾……","","False","main_10004_01d10048","",""
"","　先の大戦　仏の叡智で　私は嫌悪する人を終えられる","　接下来的大战　我将用佛陀的睿智　终结令人厌恶的人类","","False","main_10004_01d20048","",""
"","　肉体　精神　その境界を壊し　新世界の扉を開く","　破坏肉体和精神的界限　打开新世界的大门","","False","main_10004_01d30048","",""
"","★@1rデバッグ@7r★","","","","main_40050_00120049","",""
"","Ｅ０８０をスキップ","","","","main_40050_00130049","",""
"","くちゃら花嫁の事件から３日が経過した。","咀嚼新娘的事件已经过去了3天。","","False","main_40050_004e0049","",""
"","印人たちは皆、九条館から立ち去り","印人们都离开了九条馆，","","False","main_40050_00500049","",""
"","残っているのは自分だけだ。","只剩下我还留在这里。","","False","main_40050_00510049","",""
"","果たして、自分がシルシから解き放たれ、","我到底什么时候才能摆脱这个印记，","","False","main_40050_00530049","",""
"","この館から出られるのはいつの日か……","离开这座宅邸呢……","","False","main_40050_00540049","",""
"","「……………………」","“……………………”","","False","main_40050_00650049","",""
"","「……………………ふう」","“……………………哎。”","","False","main_40050_006b0049","",""
"","ため息は出るものの、","我长叹了一口气。","","False","main_40050_00720049","",""
"","成果の方はいっこうに出ない。","调查方面没有丝毫的进展。","","False","main_40050_00730049","",""
"","メリイに聞いた『@1rあるもの@7r』を見つけるため、","为了寻找梅莉所说的“@1r某个东西@7r”，","","False","main_40050_00750049","",""
"","九条サヤの寝室を調べていた。","我对九条沙耶的卧室进行了调查。","","False","main_40050_00760049","",""
"","女性の部屋を漁るのはデリカシーに欠けるが、","在女性的房间里东翻西找确实有些欠妥，","","False","main_40050_00780049","",""
"","そうも言ってられない。","但现在可不是顾及这种事的时候。","","False","main_40050_00790049","",""
"","机や棚の中はもちろん、絨毯の裏まで","我瞪大了眼睛仔细调查。桌子和柜子自不必说，","","False","main_40050_007b0049","",""
"","目を皿にして調べてみたが……","连地毯下面也都翻了个遍……","","False","main_40050_007c0049","",""
"","何も見つからなかった。","结果却什么都没能找到。","","False","main_40050_007e0049","",""
"","……床に広がる乾いた血痕を見ると、","……每当看到地板上这滩已经干涸了的血迹，","","False","main_40050_00890049","",""
"","あの凄惨な光景を思い出してしまう。","便会回想起那副惨烈的景象。","","False","main_40050_008a0049","",""
"","あんな死に方はしたくない……","我可不想像那样死去……","","False","main_40050_00af0049","",""
"","その一心で、あの日から今日まで","正是因为心中一直贯彻着这样的念头，","","False","main_40050_00b10049","",""
"","必死になって生き延びてきた。","我才拼着命苟活到了今天。","","False","main_40050_00b20049","",""
"","だが、この悪あがきもいつまで","但这样的垂死挣扎，","","False","main_40050_00b40049","",""
"","続けられるのだろうか。","又能够继续到什么时候呢。","","False","main_40050_00b50049","",""
"","その事を考えると、足下が崩れるような","一想到这些，就感到一种莫名的恐惧，","","False","main_40050_00b70049","",""
"","空恐ろしさを覚える。","仿佛脚下的地面随时都会塌陷下去。","","False","main_40050_00b80049","",""
"","調べられる場所をすべて調べた後、","把能调查的地方都调查了之后，","","False","main_40050_00c30049","",""
"","九条サヤの寝室を後にした。","我离开了九条沙耶的卧室。","","False","main_40050_00c40049","",""
"","人のいない玄関ホールは、","空无一人的大厅，","","False","main_40050_00ee0049","",""
"","いつもより温度が低く感じた。","给人一种比平时温度更低的感觉。","","False","main_40050_00ef0049","",""
"","気がつけば、九条館に来てから","不知不觉间，我来九条馆已经","","False","main_40050_00f10049","",""
"","もうすでに１週間以上が経過している。","超过一个星期了。","","False","main_40050_00f20049","",""
"","この奇妙な屋敷にも、","感觉自己已经完全适应了","","False","main_40050_00f40049","",""
"","すっかり慣れてしまった感がある。","这座古怪的宅邸。","","False","main_40050_00f50049","",""
"","認めたくないことだが……","这实在一个让人不愿意承认的事实……","","False","main_40050_00f70049","",""
"","「@y0様、ごきげんよう」","“@y0先生，您好。”","","False","main_40050_01120048","",""
"","メリイが抑揚のない声で、","梅莉用没有起伏的声音，","","False","main_40050_01180049","",""
"","いつも通りの挨拶をする。","和往常一样向我打了招呼。","","False","main_40050_01190049","",""
"","未だに得体の知れない人形だが……","虽然至今仍然不知道这个人偶的来历……","","False","main_40050_011b0049","",""
"","誰もいなくなったこの館で","但在这样一座空无一人的宅邸里，","","False","main_40050_011d0049","",""
"","喋り相手になってくれるのはありがたい。","能够有一个陪我说话的对象，实在是难能可贵。","","False","main_40050_011e0049","",""
"","「主人の寝室に@1r親鍵@0rはありましたか？」","“您有在主人的卧室里找到@1r万能钥匙@0r吗？”","","False","main_40050_01230048","",""
"","「いや、見つからなかった」","“没有找到。”","","False","main_40050_01290049","",""
"","「そうですか……」","“这样啊……”","","False","main_40050_012e0048","",""
"","「あるとすれば、あそこだと思ったのですけども」","“我本以为如果真有万能钥匙的话，应该就会被放在那里的。”","","False","main_40050_01300048","",""
"","今日までに、館内を隅々まで調べたが","截止到今天，我已经把馆内的各个角落都调查了一遍，","","False","main_40050_01360049","",""
"","めぼしい情報は見つかっていない。","但是并没有发现什么值得在意的情报。","","False","main_40050_01370049","",""
"","残っているのは@1r鍵のかかった部屋@7rくらいだ。","剩下的也就只有那间@1r上了锁的房间@7r了。","","False","main_40050_01390049","",""
"","それを開けるために、","我为了打开它而在寻找","","False","main_40050_013b0049","",""
"","九条館の@1rマスターキー@7rを探している。","九条馆的@1r万能钥匙@7r。","","False","main_40050_013c0049","",""
"","メリイの話だと、九条サヤの寝室に","梅莉告诉我钥匙可能被放在了","","False","main_40050_013e0049","",""
"","あるかもしれないということだったが……","九条沙耶的卧室里，然而……","","False","main_40050_013f0049","",""
"","結果はご覧のとおりだ。","得到的却是这样的一个结果。","","False","main_40050_01410049","",""
"","「こんなことならば、サヤ様からもっと","“早知如此，我当初应该","","False","main_40050_014c0048","",""
"","　お話を聞いておくべきでした」","　向沙耶小姐询问更多情况的。”","","False","main_40050_014d0048","",""
"","「申し訳ありません」","“真的非常抱歉。”","","False","main_40050_01520048","",""
"","メリイの声がわずかに悲しみを帯びた。","梅莉的声音中带着些许的悲伤。","","False","main_40050_01580049","",""
"","そんな時の様子はまるで人間に見える。","这时的她，看起来就像是一个真正的人类。","","False","main_40050_015a0049","",""
"","こうして見ていると、","看着这样的她，","","False","main_40050_01760049","",""
"","本当に不思議な人形だ。","内心不禁感叹，真是一个不可思议的人偶。","","False","main_40050_01770049","",""
"","今まで死に追われる日々で、","至今为止，由于一直受着死亡的威胁，","","False","main_40050_01790049","",""
"","考えている暇もなかったが……","一直没有闲暇思考……","","False","main_40050_017a0049","",""
"","彼女は、どのようにして生まれたのだろう？","现在想来，她到底是如何诞生的呢？","","False","main_40050_017c0049","",""
"","「なあ、メリイ……」","“梅莉，我问你……”","","False","main_40050_018b0049","",""
"","「おまえを作ったのは九条サヤなのか？」","“是九条沙耶制作的你吗？”","","False","main_40050_018d0049","",""
"","「いえ、サヤ様が生まれる以前から","“不是的，在九条小姐出生之前，","","False","main_40050_01a10048","",""
"","　九条家へお仕えしておりました」","　我就已经在九条家侍奉了。”","","False","main_40050_01a20048","",""
"","「物心が芽生えた時には既に、","“而在我有意识起，","","False","main_40050_01a40048","",""
"","　この館にいましたね」","　就已经待在这座宅邸里了。”","","False","main_40050_01a50048","",""
"","「長い年月を経た道具には、","“人们常说经过漫长的岁月后，","","False","main_40050_01a70048","",""
"","　神や化生が宿ると申しますが……」","　物件上就可能会有神明或者妖怪寄宿……”","","False","main_40050_01a80048","",""
"","「私もその類かもしれません」","“也许我也属于这一类吧。","","False","main_40050_01aa0048","",""
"","「つまり、九条家の守り神のようなものか」","“也就是说，你相当于是九条家的守护神吗？”","","False","main_40050_01af0049","",""
"","「それは大げさでございますが……」","“您这么说实在是有些夸张了……”","","False","main_40050_01b40048","",""
"","「そのような存在になれれば、","“不过如果能成为守护神的话，","","False","main_40050_01b60048","",""
"","　よろしゅうございますね」","　我会很开心的。”","","False","main_40050_01b70048","",""
"","「だからこそ、サヤ様の件は残念でございます」","“正因为如此，沙耶小姐的事更令我感到遗憾不已。”","","False","main_40050_01b90048","",""
"","「せめてあの方のご遺志を尊重し、","“所以我想着至少要尊重小姐的遗志，","","False","main_40050_01bb0048","",""
"","　印人の皆様をお救いできればと存じます」","　解救各位印人们。”","","False","main_40050_01bc0048","",""
"","メリイの澄んだ翡翠色の瞳が、","梅莉翡翠色的澄澈眼眸，","","False","main_40050_01c20049","",""
"","こちらをじっと見つめる。","正注视着我。","","False","main_40050_01c30049","",""
"","「@y0様……」","“@y0先生……”","","False","main_40050_01c80048","",""
"","「あなたのおかげで多くの印人が救われました」","“多亏了您，那么多的印人得到了解救。”","","False","main_40050_01ca0048","",""
"","「サヤ様もきっと、@y0様に","“我想沙耶小姐一定很","","False","main_40050_01cc0048","",""
