"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","ゆめみる家族","好梦家人们","","False","item_00000_0000001b","",""
"","謎の薬品が入った小瓶。
ゆめみる家族というラベルが
貼られている。
噴霧器にセットすることで、
周囲に散布できる。
主人公のみが使用できる。
　
【コマンド】
　噴霧：ゆめみる
【有効距離】
　近距離","装有神秘药品的小瓶。
上面贴有“好梦家人们”的
标签。
可以用喷雾器喷洒。
只有主角可以使用。
　
　
【指令】
　喷雾：做梦
【范围】
　近","","False","item_00000_0000001c","",""
"","おやすみ家族","晚安家人们","","False","item_00000_0000001d","",""
"","謎の薬品が入った小瓶。
おやすみ家族というラベルが
貼られている。
噴霧器にセットすることで、
周囲に散布できる。
主人公のみが使用できる。
　
【コマンド】
　噴霧：おやすみ
【有効距離】
　近距離","装有神秘药品的小瓶。
上面贴有“晚安家人们”
的标签。
可以用喷雾器喷洒。
只有主角可以使用。
　
　
【指令】
　喷雾：晚安
【范围】
　近","","False","item_00000_0000001e","",""
"","防蜂ネット","","","","item_00000_0000001f","",""
"","ほげほげ
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000020","",""
"","携帯蚊取り線香","便携式蚊香","","False","item_00000_00000021","",""
"","腰に吊り下げることができる
携帯可能な蚊取り線香。
線香皿の内側には短く折れた
蚊取り線香と１本だけ残った
ブックマッチが入っている。
　
　
【コマンド】
　線香に火をつける
【有効距離】
　遠距離","可以挂在腰间的便携式蚊香。
蚊香盘里放着折断的短蚊香
和仅剩的一根纸火柴。
　
　
　
　
【指令】
　点燃蚊香
【范围】
　远","","False","item_00000_00000022","",""
"","トリカブト","","","","item_00000_00000023","",""
"","ほげほげ
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000024","",""
"","瓶詰め蜂蜜","瓶装蜂蜜","","False","item_00000_00000025","",""
"","森のシミ男が残していったと
思われる瓶に入った蜂蜜。
Ｈ城樹海入口に設置された
ベンチ上に置かれていた。
瓶いっぱいに、新鮮な蜂蜜が
注がれている。
　
【コマンド】
　蜂蜜をかける
【有効距離】
　遠距離","装在瓶子里的蜂蜜，似乎是
林中的斑痕男留下的。
被搁在了Ｈ城树海入口处放
置的长椅上。
瓶子里装满了新鲜的蜂蜜。
　
　
【指令】
　倒蜂蜜
【范围】
　远","","False","item_00000_00000026","",""
"","ゴミ袋","","","","item_00000_00000027","",""
"","ほげほげ
ゴ
ミ
袋
ダヨー
　
　
　
　
　
　","","","","item_00000_00000028","",""
"","学校の鍵束","学校的钥匙串","","False","item_00000_00000029","",""
"","【重要品】
バラのつたの間から発見した
学校の鍵をまとめた鍵束。
走り去っていった警備員が、
落としていった物と思われる。
金属製のリングに複数の鍵が
通してある。

　
　
　","【重要物品】
在玫瑰藤蔓里发现的学校的
钥匙串。
应该是跑开了的警卫掉落的
东西。金属扣上串着几把钥
匙。

　
　
　","","False","item_00000_0000002a","",""
"","ピンクのリップ","粉色唇膏","","False","item_00000_0000002b","",""
"","バブル時代に流行したピンク
色の口紅。乾燥して少しひび
割れている。
　
　
　
　
　
　
　
　","泡沫时代流行的粉色口红。
因为干燥而有点开裂。
　
　
　
　
　
　
　
　","","False","item_00000_0000002c","",""
"","女子の上履き","女子室内鞋","","False","item_00000_0000002d","",""
"","赤いゴムで覆われた子供用の
上履き。甲の布地に所有者の
名前が書かれていた形跡があ
るが、黒く汚れてしまい読む
ことができない。
　
　
【コマンド】
　上履きを履く
【有効距離】
　遠距離","被红色橡胶包覆的儿童室内
鞋。
鞋面布料上还留有所有者名
字的印迹。
但已经变黑变脏无法辨认。
　
　
【指令】
　穿上室内鞋
【范围】
　远","","False","item_00000_0000002e","",""
"","赤のボールペン","红色圆珠笔","","False","item_00000_0000002f","",""
"","かわいらしいキャラクターの
イラストが描かれている赤い
ボールペン。キャップはなく
なっているが、インクは乾い
ておらず使用できる。
　
　
【コマンド】
　ボールペンで書く
【有効距離】
　近距離","印有可爱卡通角色插画的红
色圆珠笔。虽然笔盖不见
了，但是墨水没有干，还可
以使用。
　
　
　
【指令】
　用圆珠笔写
【范围】
　近","","False","item_00000_00000030","",""
"","愛染修羅のお守り","爱染修罗的护身符","","False","item_00000_00000031","",""
"","職員準備室の壁の中に隠され
ていた古びた神社のお守り。
袋には『愛染修羅』の文字が
刺繍されており、中に人型を
意味するらしい抽象的な墨跡
のある紙が収められている。
　
【コマンド】
　お守りをかざす
【有効距離】
　遠距離","藏在职员准备室墙壁中的古
旧的神社护身符。
符袋上绣着“爱染修罗”四
个字，里面放着一张画有抽
象墨迹的符纸，似乎是代表
着人。
　
【指令】
　亮出护身符
【范围】
　远","","False","item_00000_00000032","",""
"","事務ゴミ","办公垃圾","","False","item_00000_00000033","",""
"","理科室準備室の古びた戸棚に
詰め込まれていたゴミ袋。
中にはシュレッダーダストが
はち切れそうなぐらいに詰め
込まれており、まるで丸々と
膨らんだクッションのよう。
　
【コマンド】
　事務ゴミを抱える
【有効距離】
　遠距離","塞在理科实验准备室旧柜子
里的垃圾袋。
里面塞满了碎纸屑，多的要
溢出来，就像一个鼓鼓的靠
垫。
　
　
【指令】
　抱起办公垃圾
【范围】
　远","","False","item_00000_00000034","",""
"","透明な瓶","透明瓶子","","False","item_00000_00000035","",""
"","白いラベルが張られた薬瓶。
『　ＣＨ３ＣＨ２ＯＨ　　
　　燃料用　火気厳禁　』
とラベルには書いてある。
　
　
　
【コマンド】
　まく：無色な液体
【有効距離】
　遠距離","贴有白色标签的药瓶。
标签上写着
『　ＣＨ３ＣＨ２ＯＨ　　
　　燃料用　严禁明火　』
　
　
　
【指令】
　泼洒：无色液体
【范围】
　远","","False","item_00000_00000036","",""
"","理科用マッチ","理科实验用火柴","","False","item_00000_00000037","",""
"","人体模型の中に隠されていた
理科の授業で使うマッチ。
箱の中にはぎっしり隙間なく
マッチ棒が詰まっている。
　
　
　
【コマンド】
　マッチを擦る
【有効距離】
　遠距離","藏在人体模型中的理科实验
课上用的火柴盒。
盒子里塞着满满当当的火
柴。
　
　
　
【指令】
　划火柴
【范围】
　远","","False","item_00000_00000038","",""
"","楽譜『お星さま』","乐谱《小星星》","","False","item_00000_00000039","",""
"","有名な童謡のピアノ楽譜。
それほど複雑な曲ではないが、
ピアノの経験者でなければ
弾きこなすことは難しい。
　
　
　
【コマンド】
　お星さまを弾く
【有効距離】
　遠距離","著名的童谣钢琴乐谱。
虽然这首曲子不复杂，但是
没有弹过钢琴的人很难弹
好。
　
　
　
【指令】
　弹奏小星星
【范围】
　远","","False","item_00000_0000003a","",""
"","楽譜『鯉のぼり』","乐谱《鲤鱼旗》","","False","item_00000_0000003b","",""
"","有名な童謡のピアノ楽譜。
それほど複雑な曲ではないが、
ピアノの経験者でなければ
弾きこなすことは難しい。
　
　
　
【コマンド】
　鯉のぼりを弾く
【有効距離】
　遠距離","著名的童谣钢琴乐谱。
虽然这首曲子不复杂，但是
没有弹过钢琴的人很难弹
好。
　
　
　
【指令】
　弹奏鲤鱼旗
【范围】
　远","","False","item_00000_0000003c","",""
"","メガホン","扩音喇叭","","False","item_00000_0000003d","",""
"","動物の首の中に隠されていた
トランジスタメガホン。
内蔵電池はまだ生きており、
すぐ使用することができる。
　
　
　
【コマンド】
　大声で叫ぶ
【有効距離】
　近距離","藏在动物头颅里的晶体管扩
音喇叭。内置电池仍然有
电，随时可以使用。
　
　
　
　
【指令】
　大声喊叫
【范围】
　近","","False","item_00000_0000003e","",""
"","バール","撬棍","","False","item_00000_0000003f","",""
"","全体に焼き入れがされている
小さめのＬ字型バール。
乱暴に扱われていたらしく、
傷やへこみはおろか、首には
細かい亀裂まで走っている。
　
　
【コマンド】
　殴る
【有効距離】
　近距離","整体经过淬火的小型Ｌ形撬
棍。
似乎被粗暴地使用过，不仅
留有刮痕和凹痕，棍颈处已
经出现了细小的裂痕。
　
　
【指令】
　殴打
【范围】
　近","","False","item_00000_00000040","",""
"","噴霧器","喷雾器","","False","item_00000_00000041","",""
"","【重要品】
蓄圧式の小型噴霧器。
容器をセットしてハンドルを
握ると薬品が噴霧される。
拡散用のノズルだけのため、
近くにしか散布できない。

　
噴霧器単体では使用できず、
セット可能な薬品を使用する
ことで噴霧できる。","【重要物品】
小型加压式喷雾器。
安装好容器后握住把手，药
品就能以喷雾的形式喷出。
因为只有用于喷洒的喷嘴，
所以只能在近距离内喷洒。

　
喷雾器不能单独使用，必须
配合能够安装上去的药品才
能喷洒喷雾。","","False","item_00000_00000042","",""
"","山小屋の鍵","山中小屋的钥匙","","False","item_00000_00000043","",""
"","【重要品】
蜂の巣にされた死体の手の中
から見つけた古びた鍵。
鍵の頭にはボロボロになった
シールが貼ってあり、何とか
『……小屋』と読み取れる。


　
　
　","【重要物品】
从被作成蜂巢的尸体手中发
现的旧钥匙。
钥匙柄上贴着一张破破烂烂
的贴纸，勉强可以看出上面
写着“……小屋”。


　
　
　","","False","item_00000_00000044","",""
"","プラスチックの数珠","塑料念珠","","False","item_00000_00000045","",""
"","ほげほげ
　
　
　
　
　
　
　
　
　
　","","","","item_00000_00000046","",""
"","空砲銃","空包弹枪","","False","item_00000_00000047","",""
"","大音響を発する火薬式の銃砲。
農作物を荒らす鳥獣撃退用に
作られた物だが、耳栓なしで
使ってしまうとしばらく何も
音が聞こえなくなるほど。
　
　
【コマンド】
　発砲する
【有効距離】
　遠距離","能发出巨大声音的火药式枪
械。这是为了驱赶破坏农作
物的鸟兽而制造的，如果不
戴上耳塞使用，很可能在一
段时间听不见任何声音。
　
　
【指令】
　开枪
【范围】
　远","","False","item_00000_00000048","",""
"","塩入りボトル","盐瓶","","False","item_00000_00000049","",""
"","多目的教室Ｂにあった食塩を
ペットボトルに詰めたもの。
ボトルの５分の１程度まで
食塩が入っている。
　
　
　
【コマンド】
　塩をかける
【有効距離】
　近距離","装入了多功能教室Ｂ里的食
盐的塑料瓶。
里面装了大约瓶子容量五分
之一的食盐。
　
　
　
【指令】
　撒盐
【范围】
　近","","False","item_00000_0000004a","",""
"","水入りボトル","装有水的塑料瓶","","False","item_00000_0000004b","",""
"","多目的教室Ａの水槽の水を
ペットボトルに入れたもの。
暗緑色の水は濁っており、
かすかに腐敗臭がする。
　
　
　
【コマンド】
　水をかける
【有効距離】
　近距離","装入了多功能教室Ａ里水槽
内的水的塑料瓶。
暗绿色的水很浑浊，散发着
淡淡的腐败气味。
　
　
　
【指令】
　浇水
【范围】
　近","","False","item_00000_0000004c","",""
"","穴あき防災頭巾","有破洞的防灾兜帽","","False","item_00000_0000004d","",""
"","児童用の黄色い防災頭巾。
穴だらけで中綿も抜けており、
効果があるのか疑問な状態。
子供サイズだが無理をすれば
大人でも被ることができる。
　
　
【コマンド】
　頭巾をかぶる
【有効距離】
　遠距離","儿童用的黄色防灾兜帽。兜
帽上到处都是洞，里面的填
充物也掉了出来，防护效果
存疑。虽然是儿童尺寸，但
成年人也可以勉强戴上。
　
　
【指令】
　戴上头巾
【范围】
　远","","False","item_00000_0000004e","",""
"","非物理武器１","","","","item_00000_0000004f","",""
"","ほげほげ
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000050","",""
"","非物理武器２","","","","item_00000_00000051","",""
"","ほげほげ
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000052","",""
"","非物理武器３","","","","item_00000_00000053","",""
"","ほげほげ
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000054","",""
"","大きなノミ","大型凿子","","False","item_00000_00000055","",""
"","九条館の鍵が掛けられていた
部屋で見つかった古いノミ。
柄の部分が血痕で汚れており
不気味ないわくがありそうだ。
　
　
　
【コマンド】
　傷を刻む
【有効距離】
　近距離","在九条馆那间之前上着锁房
间内发现的一把旧凿子。凿
子柄部沾有血迹，看起来其
身上有着某种不祥的故事。
　
　
　
【指令】
　刻出伤口
【范围】
　近","","False","item_00000_00000056","",""
"","おはよう家族大瓶","早安家人们大瓶","","False","item_00000_00000057","",""
"","謎の薬品が入った大きな瓶。
おはよう家族というラベルが
貼られている。瓶が大きいた
め噴霧器にセットすることが
できない。
　
　
【コマンド】
　浴びせる：おはよう
【有効距離】
　近距離","装有神秘药品的大瓶。
上面贴有“早安家人们”的
标签。
因为瓶子过大，无法安装到
喷雾器上。
　
　
【指令】
　泼洒：早安
【范围】
　近","","False","item_00000_00000058","",""
"","ゆめみる家族大瓶","好梦家人们大瓶","","False","item_00000_00000059","",""
"","謎の薬品が入った大きな瓶。
ラベルには注意が書いてある。
『　　　まぜるな危険　　　　
　夢見と眠りが重なると　　
　家族にとっても危険です！
　※噴霧器では使用不可　　』
　
【コマンド】
　浴びせる：ゆめみる
【有効距離】
　近距離","装有神秘药品的大瓶。
标签上写有注意事项。
『　禁止混合，危险
　梦境与睡眠的交叠　　
　对家人们极其危险！
　※不可用喷雾器喷洒』
　
【指令】
　泼洒：做梦
【范围】
　近","","False","item_00000_0000005a","",""
"","おやすみ家族大瓶","晚安家人们大瓶","","False","item_00000_0000005b","",""
"","謎の薬品が入った大きな瓶。
ラベルには注意が書いてある。
『　　　まぜるな危険　　　　
　夢見と眠りが重なると　　
　家族にとっても危険です！
　※噴霧器では使用不可　　』
　
【コマンド】
　浴びせる：おやすみ
【有効距離】
　近距離","装有神秘药品的大瓶。
标签上写着注意事项。
『　　禁止混用，危险　　
　如果梦境与睡眠混合　　
　对家族来说非常危险！
　※不可用于喷雾器　　』
　
【指令】
　泼洒：晚安
【范围】
　近","","False","item_00000_0000005c","",""
"","犬の首輪","犬用项圈","","False","item_00000_0000005d","",""
"","【重要品】
樹海の木の枝に引っかかって
いた犬用の首輪。赤く染めら
れた合皮で作られており、
『＊Ψ＊ΓΕΝΤΑ＊Ψ＊』
と内側に刻まれている。
　
　
　
　
　","【重要物品】
挂在树海树枝上的犬用项
圈。由染成红色的人造皮革
制成。
内侧刻着
“＊Ψ＊ΓΕΝΤΑ＊Ψ＊”
　
　
　
　
　","","False","item_00000_0000005e","",""
"","インスタントカメラ","拍立得照相机","","False","item_00000_0000005f","",""
"","底に乾いた血が付着している
インスタントカメラ。
フィルムとフラッシュ用の
電池は残っているため撮影は
できそうだが、写真が正常に
現像できるかは不明。
　
【コマンド】
　撮影する
【有効距離】
　遠距離","底部附着干涸血液的拍立得
照相机。为胶卷和闪光灯供
电的电池还有电，看起来可
以用来拍摄，但是照片是否
能够正常显影就不得而知了。
　
　
【指令】
　拍照
【范围】
　远","","False","item_00000_00000060","",""
"","テープ『艶……唄』","磁带《艳……歌》","","False","item_00000_00000061","",""
"","【重要品】
樹海の死体と共に埋まってい
た古びたカセットテープ。
ビニール袋に包まれて埋まっ
ていたためか、目立つ損傷は
なく再生できそうだ。
文字がかすれたラベルからは
『艶……唄』と読み取れる。
　
　
　","【重要物品】
与树海中的尸体埋在一起的
旧盒式磁带。
由于是被塑料袋包起来再埋
的，因此没有明显的损伤，
似乎还可以播放。
褪色的标签上可以辨认出
“艳……歌”字样。
　
　
　","","False","item_00000_00000062","",""
"","テープ『……響曲』","磁带《……响曲》","","False","item_00000_00000063","",""
"","【重要品】
樹海の死体と共に埋まってい
た古びたカセットテープ。
ビニール袋に包まれて埋まっ
ていたためか、目立つ損傷は
なく再生できそうだ。
文字がかすれたラベルからは
『……響曲』と読み取れる。
　
　
　","【重要物品】
与树海中的尸体埋在一起的
旧盒式磁带。
由于是被塑料袋包起来再埋
的，因此没有明显的损伤，
似乎还可以播放。
褪色的标签上可以辨认出
“……响曲”字样。
　
　
　","","False","item_00000_00000064","",""
"","テープ『Ｍｙ……』","磁带《Ｍｙ……》","","False","item_00000_00000065","",""
"","【重要品】
樹海の死体と共に埋まってい
た古びたカセットテープ。
ビニール袋に包まれて埋まっ
ていたためか、目立つ損傷は
なく再生できそうだ。
文字がかすれたラベルからは
『Ｍｙ……』と読み取れる。
　
　
　","【重要物品】
与树海中的尸体埋在一起的
旧盒式磁带。
由于是被塑料袋包起来再埋
的，因此没有明显的损伤，
似乎还可以播放。
褪色的标签上可以辨认出
“Ｍｙ……”字样。
　
　
　","","False","item_00000_00000066","",""
"","テープ『魔…小…』","磁带《魔…小…》","","False","item_00000_00000067","",""
"","【重要品】
樹海の死体と共に埋まってい
た古びたカセットテープ。
ビニール袋に包まれて埋まっ
ていたためか、目立つ損傷は
なく再生できそうだ。
文字がかすれたラベルからは
『魔…小…』と読み取れる。
　
　
　","【重要物品】
与树海中的尸体埋在一起的
旧盒式磁带。
由于是被塑料袋包起来再埋
的，因此没有明显的损伤，
似乎还可以播放。
褪色的标签上可以辨认出
“魔…小…”字样。
　
　
　","","False","item_00000_00000068","",""
"","テープ『…亭…噺』","磁带《…亭…语》","","False","item_00000_00000069","",""
"","【重要品】
樹海の死体と共に埋まってい
た古びたカセットテープ。
ビニール袋に包まれて埋まっ
ていたためか、目立つ損傷は
なく再生できそうだ。
文字がかすれたラベルからは
『…亭…噺』と読み取れる。
　
　
　","【重要物品】
与树海中的尸体埋在一起的
旧盒式磁带。
由于是被塑料袋包起来再埋
的，因此没有明显的损伤，
似乎还可以播放。
褪色的标签上可以辨认出
“…亭…语”字样。
　
　
　","","False","item_00000_0000006a","",""
"","萌のバッグ","萌的背包","","False","item_00000_0000006b","",""
"","【重要品】
階段で拾った萌が持ち歩いて
いたスクールバッグ。
謎のキーホルダーと怪しげな
人形が付けられている。
中には学校指定のジャージと
教科書が数冊、用途のわから
ないガラクタが入っている。
　
　
　","【重要物品】
在楼梯间捡到的萌一直背着
的书包。
书包上挂着一个古怪的钥匙
扣和诡异的小人偶。
里面装着学校指定的运动服
和几本教科书，还有一些不
明用途的杂物。
　
　
　","","False","item_00000_0000006c","",""
"","赤い手帳","红色笔记本","","False","item_00000_0000006d","",""
"","【重要品】
地下壕で発見した手帳。
あちこちに異様な臭気を放つ
シミが浮き、判読することは
難しい。無事なページには、
一面に異常に細かな文字が
書き込まれている。

　
　
　","【重要物品】
在防空洞内发现的笔记本。
笔记本上到处都是散发出异
臭的污渍，难以辨认上面的
内容。在没有污渍的页面
上，写满了异常细小的文
字。

　
　
　","","False","item_00000_0000006e","",""
"","ピンクの手帳","","","","item_00000_0000006f","",""
"","仮）紫の手帳
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000070","",""
"","紫の手帳","","","","item_00000_00000071","",""
"","ほげほげ
　
　
　
ダヨー
　
　
　
　
　
　","","","","item_00000_00000072","",""
"","答案用紙","答题纸","","False","item_00000_00000073","",""
"","【重要品】
ずう先生のテストで使われた
答案用紙。
めまいのするような強烈な
獣の匂いがしみついている。

　
　
　
　
　","【重要物品】
在Zoo老师的测试中使用
过的答题纸。
纸上渗透着令人眩晕的强烈
的兽类气味。

　
　
　
　
　","","False","item_00000_00000074","",""
"","音楽室の鍵","音乐教室的钥匙","","False","item_00000_00000075","",""
"","【重要品】
蛇が詰まっていた人体模型の
中から発見した小学校の鍵。
鍵にはラベルが貼られており
『音楽室』と書かれている。
　
　
　
　
　
　","【重要物品】
从之前塞满蛇的人体模型中
发现的小学里的钥匙。
钥匙上贴着标签，上面写着
“音乐教室”。
　
　
　
　
　
　","","False","item_00000_00000076","",""
"","慈悲の顔の仏頭","慈悲相的佛头","","False","item_00000_00000077","",""
"","【重要品】
仏頭と生首の詰まった箱から
拾い上げた頭の１つ。
切断面には荒々しいノミ跡が
残されている。
慈悲心を表す情け深い表情を
している。
　
　
　
　","【重要物品】
从塞满佛头和人头的箱子里
拿出来的一个头。
断面处留有粗糙的凿痕。
佛头呈现出怀揣慈悲之心的
仁慈表情。
　
　
　
　","","False","item_00000_00000078","",""
"","憂う顔の仏頭","忧愁相的佛头","","False","item_00000_00000079","",""
"","【重要品】
仏頭と生首の詰まった箱から
拾い上げた頭の１つ。
切断面には荒々しいノミ跡が
残されている。
人々を救う方法を模索する、
憂いのある表情をしている。
　
　
　
　","【重要物品】
从塞满佛头和人头的箱子里
拿出来的一个头。
断面处留有粗糙的凿痕。
佛头呈现出忧愁的表情，仿
佛在探寻着拯救世人的方
法。
　
　
　
　","","False","item_00000_0000007a","",""
"","怒れる顔の仏頭","怒目相的佛头","","False","item_00000_0000007b","",""
"","【重要品】
仏頭と生首の詰まった箱から
拾い上げた頭の１つ。
切断面には荒々しいノミ跡が
残されている。
餓鬼を払うためか、凄まじい
怒りの形相をしている。
　
　
　
　","【重要物品】
从塞满佛头和人头的箱子里
拿出来的一个头。
断面处留有粗糙的凿痕。
也许是为了驱逐饿鬼，佛头
呈现出极其愤怒的表情。
　
　
　
　","","False","item_00000_0000007c","",""
"","人間の生首","人头","","False","item_00000_0000007d","",""
"","【重要品】
仏頭と生首の詰まった箱から
拾い上げた頭の１つ。
乾燥してミイラのような状態
になっている。残された毛髪
からみて女性のようだ。
切断面は荒れており、まるで
ノミで削ったように見える。
　
　
　","【重要物品】
从塞满佛头和人头的箱子里
拿出来的一个头。
已经干枯得呈现出了木乃伊
般的状态。从残留的头发来
看，应该是名女性。
切断面很粗糙，看起来像是
用凿子凿出来的。
　
　
　","","False","item_00000_0000007e","",""
"","実験記録　壱","实验记录　一","","False","item_00000_0000007f","",""
"","【重要品】
『Ｈ…社供出ノ……羅像ハ　
　仏師……家ノ作ト伝エ…　
　同家ヨリ供出ノ……ノミ　
　ヲ用イ……タマ離断ス…　
　工具……一致ガ鍵トナリ　
　遂ニ悲願ヲ……　　　　』
　
　
　
　","【重要物品】
『Ｈ神社贡献的……罗像据说　
　是佛雕师……家的作品……　
　用同一家族贡献的……凿子　
　将……灵魂切断……　　　　
　工具……一致起到关键作用　
　终于……达……夙愿……　』
　
　
　
　","","False","item_00000_00000080","",""
"","実験記録　弐","实验记录　二","","False","item_00000_00000081","",""
"","【重要品】
『第七十…次実験　修羅像　
　男体女頭ニテ接……成功　
　スルモ…怪現象、霊……　
　頻発……実験続行…難…』
　
　
　
　
　
　","【重要物品】
『第七十……次实验　修罗像　
　以男体女头方式连……成功　
　然而……怪异现象、灵……　
　频发……难以……继续实验』
　
　
　
　
　
　","","False","item_00000_00000082","",""
"","実験記録　参","实验记录　三","","False","item_00000_00000083","",""
"","【重要品】
『突如暴走……被害甚……　
　読経……多数発狂……　　
　聴覚喪失セル者ノミ……　
　辛ウジテ……正気…保…　
　処理槽ト同…半霊化シ…　
　…攻撃ニ…霊具ヲ要ス…　
　中心タル人頭ヲ破壊……　
　人頭……破壊セネバ……』
　
　","【重要物品】
『突然暴走……伤亡惨……　　
　诵经……多数人发狂……　　
　唯有……听觉丧失者……　　
　勉强……保……神志……　　
　和处理槽同……半灵化……　
　破坏作为核心的人头……　　
　……必须……破坏人头……』
　
　","","False","item_00000_00000084","",""
"","実験隊通信略号","实验队通讯代号","","False","item_00000_00000085","",""
