"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","近所でも仲が良い事で有名で、こんな話も紹介されていた。","这对母子在邻里间以感情亲密而闻名，邻居们还讲述了这样一件事。","","False","main_10001_01a90048","",""
"","ある時、少年が母の化粧道具の口紅を塗り、それを友達に","说是有一次，男孩涂上了母亲化妆用的口红并向朋友炫耀，结果反而被嘲笑，","","False","main_10001_01aa0048","",""
"","自慢した所、逆に笑われ喧嘩になった。そこに駆けつけた","进而引发了争执。这时，赶来的母亲拿起一面手镜","","False","main_10001_01ab0048","",""
"","母は手鏡で彼を映して言ったという。「かわいいね」と。","让他照了照，然后说道：“很可爱哦。”","","False","main_10001_01ac0048","",""
"","◆他の失踪者に関する記事から","◆关于其他失踪者的报道","","False","main_10001_01bc0048","",""
"","少年の失踪後から学校が廃校になるまでの間に、何人かの","还有报道称，从少年失踪后到学校停办期间，","","False","main_10001_01bd0048","",""
"","学校関係者が行方不明になったという事件の記事もあった。","有几名学校相关人员失踪。","","False","main_10001_01be0048","",""
"","中には少年の担任教師の名も……あの地下室の女だろうか……","少年班主任的名字也在其中……是地下室里的那个女人吗……","","False","main_10001_01bf0048","",""
"","これは推測だが、少年は虐待の日々の中、大人たちに救いを","这只是我的推测。在遭受虐待的日子里，少年也许曾向大人们求助。","","False","main_10001_01c00048","",""
"","求めたのかもしれない。だが声は届かず、彼の失意は死後に","但他求救的呼声并没有够得到传达。最终他的失望在死后化作了愤怒，","","False","main_10001_01c10048","",""
"","怒りへ変わり、大人を襲う怪異、花彦が誕生したのではと……","于是专门袭击大人的怪异——花彦，就这样诞生了……","","False","main_10001_01c20048","",""
"","★@1rデバッグ@0r★　スキップ方法選択","★@1rデバッグ@0r★　スキップ方法選択","","","main_40001_00470048","",""
"","★@1rデバッグ@0r★　スキップ方法選択","★@1rデバッグ@0r★　スキップ方法選択","","","main_40001_004d0048","",""
"","イベントを順にスキップ","イベントを順にスキップ","","","main_40001_004f0039","",""
"","一気にホールまで飛ぶ","一気にホールまで飛ぶ","","","main_40001_00500039","",""
"","★@1rデバッグ@0r★","★@1rデバッグ@0r★","","","main_40001_00540048","",""
"","Ｅ００１をスキップ","Ｅ００１をスキップ","","","main_40001_00550048","",""
"","★@1rデバッグ@0r★","★@1rデバッグ@0r★","","","main_40001_005f0048","",""
"","時系列１のままホールへ飛ぶ","時系列１のままホールへ飛ぶ","","","main_40001_00600048","",""
"","「ねえねえ、帰りにカラオケ寄ってかない？」","“回家前要不要先去唱个歌吧？”","","False","main_40001_00740048","",""
"","「ラブ＆ヒーローの新曲入る日だしさ」","“今天可是LOVE & HERO的新歌上线的日子。”","","False","main_40001_00760048","",""
"","「うーん……」","“唔……”","","False","main_40001_00830048","",""
"","「今日はそんな気分じゃないかも」","“我今天可能不太有心情。”","","False","main_40001_00850048","",""
"","「さっき、気持ち悪い話を聞いちゃってさ」","“刚才听说了一件让人不舒服的事。”","","False","main_40001_00870048","",""
"","「ねえ、聞いてくれる？」","“你要不要听啊？”","","False","main_40001_00890048","",""
"","「なになに、どんな話なの」","“你说你说，什么事啊？”","","False","main_40001_00930048","",""
"","「あのさ、山口っているじゃん」","“嗯，不是有个叫山口的吗？”","","False","main_40001_009a0048","",""
"","「古典のメガネかけた女の先生」","“就是那个戴着复古眼镜的女老师。”","","False","main_40001_009c0048","",""
"","「アイツ、いなくなったらしいよ」","“那家伙，好像不见了。”","","False","main_40001_009e0048","",""
"","「なにそれ？　行方不明とか？」","“什么意思？失踪了之类的吗？”","","False","main_40001_00a50048","",""
"","「ううん、急に消えちゃったんだって」","“不，听说是突然之间就消失了。”","","False","main_40001_00ac0048","",""
"","「図書室でさ……」","“就发生在图书室里……”","","False","main_40001_00ae0048","",""
"","「図書委員の子から聞いたんだけど","“我是从图书委员那里听来的，","","False","main_40001_00d60048","",""
"","　山口、何か調べものしてたみたい」","　山口当时好像在调查些什么东西。”","","False","main_40001_00d70048","",""
"","「で、いつの間にか姿が見えなくなってたの」","“然后，不知什么时候就突然不见了。”","","False","main_40001_00d90048","",""
"","「けど、アイツって真面目じゃん？」","“可那家伙是那种特别正经的人对吧？”","","False","main_40001_00db0048","",""
"","「挨拶もなしに帰ったのはおかしいって、","“图书委员就觉得她没打招呼","","False","main_40001_00dd0048","",""
"","　委員の子は思ったわけ」","　就回去了很奇怪。”","","False","main_40001_00de0048","",""
"","「だから、アイツのいた席を見たの」","“所以，就去看了下她的座位。”","","False","main_40001_00e00048","",""
"","「そしたらさ……」","“然后……”","","False","main_40001_00e20048","",""
"","「腕だけが残ってたんだって……」","“发现上面只剩下胳膊了……”","","False","main_40001_00fa0048","",""
"","「へんな痣（あざ）があったっていうし、","“而且说胳膊上还有奇怪的红斑，","","False","main_40001_00fc0048","",""
"","　山口に間違いないよ……」","　所以那肯定就是山口……”","","False","main_40001_00fd0048","",""
"","「痣？」","“红斑？”","","False","main_40001_01060048","",""
"","「犬に噛まれたみたいな、キモい痣」","“一个像被狗咬了一样的很恶心的红斑。”","","False","main_40001_010d0048","",""
"","「前、アイツに見せてもらったんだけど……」","“之前她有给我看过……”","","False","main_40001_010f0048","",""
"","「知らないうちにできてたんだって」","“好像说是在不知不觉中出现的。”","","False","main_40001_01110048","",""
"","「……それってマジ？」","“……这是真的吗？”","","False","main_40001_012c0048","",""
"","「美樹っちの足にも似たような痣が","“美树的脚上也有","","False","main_40001_012e0048","",""
"","　あったんだけど……」","　类似的红斑……”","","False","main_40001_012f0048","",""
"","「えっ？　美樹ってあの？」","“啊？美树，是那个……”","","False","main_40001_01360048","",""
"","「うん、行方不明になってる……」","“嗯，失踪了的那个……”","","False","main_40001_013d0048","",""
"","「なんかヤバくない、それ？」","“这可不太妙啊？”","","False","main_40001_01440048","",""
"","「もしかしてさ……」","“难道说……”","","False","main_40001_014b0048","",""
"","「例の『呪いの痣』の噂、マジだったりして……」","“那个‘诅咒的红斑’的传闻，是真的……”","","False","main_40001_014d0048","",""
"","「やめてよ……　気持ち悪い……」","“别说了啦……好瘆人……”","","False","main_40001_01560048","",""
"","耳に入ってきたのは、たわいない怪談話だ。","传入耳朵的，是无趣的怪谈对话。","","False","main_40001_017b0049","",""
"","恐ろしげに話しているが、","虽然她们说的时候一惊一乍的，","","False","main_40001_01840049","",""
"","本気で信じているわけではあるまい。","但估计并不是真的相信，","","False","main_40001_01850049","",""
"","どうせ家に帰るまでの退屈しのぎだろう。","说到底只是回家路上的消遣罢了。","","False","main_40001_01870049","",""
"","噂など、そんなものだ。","所谓的传闻，就是这样的东西。","","False","main_40001_018b0049","",""
"","そろそろ日が沈みそうだ。","太阳快要下山了。","","False","main_40001_01980049","",""
"","あいつの長話に付き合っていたせいで、","听完了那家伙的长篇大论，","","False","main_40001_019a0049","",""
"","すっかり遅くなってしまった……","现在已经很晚了……","","False","main_40001_019b0049","",""
"","急ぐとしよう。","我抓紧点吧。","","False","main_40001_019d0049","",""
"","★@1rデバッグ@0r★","★@1rデバッグ@0r★","","","main_40002_00120048","",""
"","Ｅ００２をスキップ","Ｅ００２をスキップ","","","main_40002_00130048","",""
"","………………………………","………………………………","","False","main_40002_00450049","",""
"","……遠くで、空の鳴る音が聞こえる……","……远处传来了天空鸣响的声音……","","False","main_40002_004c0049","",""
"","目の前に大きな洋館が建っている。","眼前矗立着一座很大的洋馆。","","False","main_40002_00710049","",""
"","おかしい、さっきまでは確か……","奇怪，我直到刚才还……","","False","main_40002_00730049","",""
"","耳鳴りがして、視界がちらつく……","耳鸣声响起，视线闪烁……","","False","main_40002_00840049","",""
"","酩酊した時のような不快感が、","像是喝醉酒时的那种不适感","","False","main_40002_00860049","",""
"","頭の中を渦巻いている……","在脑海中旋转翻腾……","","False","main_40002_00870049","",""
"","今は何時だろう？","现在几点了？","","False","main_40002_00910049","",""
"","反射的に左腕を見るが、腕時計はない。","我条件反射地看了看左手，但是上面并没有戴着手表。","","False","main_40002_00930049","",""
"","コートのポケットにしまったか……","是收进大衣口袋里了吗……","","False","main_40002_00950049","",""
"","だが、入っていたのは１枚の@1r名刺@7rだけだった。","但是，口袋里只有一张@1r名片@7r。","","False","main_40002_00a20049","",""
"","名刺には、流麗な文字で名前が書いてある。","名片上用娟秀的字体写着名字。","","False","main_40002_00a40049","",""
"","『九条館主人　心霊治療家　九条サヤ』","“九条馆馆主 灵异治疗师 九条沙耶”","","False","main_40002_00ad0048","",""
"","裏には、目の前の館の写真が刷られていた。","背面则是印着眼前这座宅邸的照片。","","False","main_40002_00b60049","",""
"","この館は@1r九条館@7rというらしいが……","这座宅邸好像是叫做@1r九条馆@7r……","","False","main_40002_00b80049","",""
"","九条館……　九条サヤ……","九条馆……九条沙耶……","","False","main_40002_00ba0049","",""
"","聞いたことがあるような……","总感觉好像有在哪里听过……","","False","main_40002_00bc0049","",""
"","……確かめてみよう。","……去确认一下吧。","","False","main_40002_00c20049","",""
"","意を決し、扉をノックしようとする。","我下定了决心，正准备敲门。","","False","main_40002_00c40049","",""
"","その時、右手首に浮かぶ@1rそれ@7rに気がついた。","就在这时，我注意到了出现在右手手腕上的@1r那个东西@7r。","","False","main_40002_00c60049","",""
"","奇妙な形をした痣だ……","那是一个形状古怪的红斑……","","False","main_40002_00ec0049","",""
"","いつの間についたのだろう……","这东西是什么时候出现的……","","False","main_40002_00ee0049","",""
"","それに気のせいだろうか……","而且不知道是不是错觉……","","False","main_40002_00f00049","",""
"","見ていると、得体の知れない寒気を感じる……","看着它的时候，我感受到了一股莫名的寒意……","","False","main_40002_00f20049","",""
"","……勢いよく扉を叩いてみたが、返事はない。","我用力敲了敲门，但并没有得到应答。","","False","main_40002_01190049","",""
"","２階の左端の一室に明かりがついた。","二楼左端的一个房间的灯亮了。","","False","main_40002_012d0049","",""
"","玄関から距離のある場所だ。","那里离玄关有一定距离，","","False","main_40002_01320049","",""
"","ノックが聞こえないのかもしれない。","或许敲门声传不到那里。","","False","main_40002_01330049","",""
"","ドアノブを回すと、鍵はかかっていなかった。","我转了转门把手，发现门并没有上锁。","","False","main_40002_01490049","",""
"","ここで待っていても仕方ない。","在这里等也无济于事，","","False","main_40002_014b0049","",""
"","館の主人には後で謝ることにして、","我决定先进入馆内，","","False","main_40002_014d0049","",""
"","中へ入ることにした。","事后再向馆主道歉。","","False","main_40002_014e0049","",""
"","★@1rデバッグ@0r★","★@1rデバッグ@0r★","","","main_40003_00120048","",""
"","Ｅ００３をスキップ","Ｅ００３をスキップ","","","main_40003_00130048","",""
"","館の中は薄闇に包まれていた。","宅邸内部被昏暗笼罩着。","","False","main_40003_003b0049","",""
"","窓から差し込むかすかな光で、","从窗户射入的微弱的光线","","False","main_40003_003d0049","",""
"","周囲がぼんやりと見える。","让周围隐约可见。","","False","main_40003_003e0049","",""
"","秒針の時を刻む音だけが響き、","只有秒针转动的声音在回响着，","","False","main_40003_00400049","",""
"","他に何一つ物音はしない。","除此之外没有其他任何声音。","","False","main_40003_00410049","",""
"","……どうやらここは玄関ホールらしい。","……这里看起来好像是前厅。","","False","main_40003_00470049","",""
"","２階まで吹き抜けになっている構造のようだ。","内部是一二楼打通的构造。","","False","main_40003_00490049","",""
"","「誰かいないのか！？」","“有人在吗！？”","","False","main_40003_004e0049","",""
"","声を張り上げてみたが反応はない。","我试着提高了音量，但是仍然没有任何应答。","","False","main_40003_00530049","",""
"","防音がしっかりしていて、","是因为隔音很好，","","False","main_40003_00550049","",""
"","上の階へは聞こえないのだろうか。","楼上听不到吗？","","False","main_40003_00560049","",""
"","ならば、２階へ向かうしかなさそうだ。","那就只能去二楼看看了。","","False","main_40003_00580049","",""
