"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","加えて、件の第十三陸軍技術研究所がある場所だが……","另外，关于第十三陆军技术研究所的位置……","","False","main_10005_005a0048","",""
"","これが広尾によってあっさりと判明した。彼女の持つ古地図、","这件事竟然被广尾轻易地弄清楚了。","","False","main_10005_005b0048","",""
"","我々も進入したまさにあの地下壕こそが研究所だったのだ。","她手上的旧地图显示，我们进入过的那个地下防空洞就是研究所。","","False","main_10005_005c0048","",""
"","頭川の変貌や盗まれた仏像、謎を解く鍵は恐らくそこに……","头川的变化、失窃的佛像，解开谜团的关键可能就在那里……","","False","main_10005_005d0048","",""
"","ならば、あの地下壕をまた調べなければ。地図によれば入口は","那么，我们必须再次调查那个地下防空洞。","","False","main_10005_005e0048","",""
"","Ｍ野南裏通りにもある。今度はそっちを調査してみるか……","根据地图指示，在Ｍ野南后街也有入口。这次就去调查下那边吧……","","False","main_10005_005f0048","",""
"","◆実験室を発見","◆发现实验室","","False","main_10005_006f0048","",""
"","研究に使われた実験室、というより手術室といった感じか……","与其说是用于研究的实验室，感觉更像是手术室……","","False","main_10005_00700048","",""
"","室内の様子から、ここで非人道的な行為があった事が窺える。","从室内的情况来看，可以看出这里曾经发生过非人道的行为。","","False","main_10005_00710048","",""
"","あまりいい気はしないが、彼らの残した痕跡や資料、あるいは","虽然感觉不太舒服，但最好还是仔细调查下，确认清楚他们是否有","","False","main_10005_00720048","",""
"","道具がないか入念に調べ、確認しておいた方が良さそうだ。","留下痕迹、资料或工具。","","False","main_10005_00730048","",""
"","強い怨念を感じるこの地下壕は、これまで以上に危険な場所だ。","这座充满了强烈的怨念的地下防空洞，是比以前更加危险的地方。","","False","main_10005_00740048","",""
"","いつ何が襲って来ても不思議はない。常に覚悟しなくては……","随时都有可能遭遇未知的袭击。必须随时做好心理准备……","","False","main_10005_00750048","",""
"","◆第壱実験室にて","◆第一实验室内","","False","main_10005_00850048","",""
"","実験室の戸棚から、神楽鈴と管理録を入手した。管理録から","在实验室的橱柜里，找到了神乐铃和管理记录。","","False","main_10005_00860048","",""
"","『扉が霊体化　霊具で解除』という異様な記録が読み取れる。","从管理记录中，我发现了『门扉灵体化    用灵具解除』这条异常的记录。","","False","main_10005_00870048","",""
"","霊具と言えば、ちょうど神楽鈴などは神聖な道具になるが……","说起灵具，神乐铃这类物品就是神圣的道具……","","False","main_10005_00880048","",""
"","『安全弁解除暗号：ダイヤ』戦中なら金剛石と書くべきだが。","『安全阀解除暗号：钻石』，如果是在战争时期，应该写为金刚石。","","False","main_10005_00890048","",""
"","加えて気になったのが、管理録のページの間に残されていた","更让我在意的是，夹在管理记录书页间的一根淡金色头发。","","False","main_10005_008a0048","",""
"","薄い金の髪の毛。外国人がいたのか……とそう思った刹那……","难道是有外国人来过吗……这么想的瞬间……","","False","main_10005_008b0048","",""
"","◆無意識の記憶","◆无意识的记忆","","False","main_10005_009a0048","",""
"","「処理槽を調べよう……」という声。何が起こったのか……","传来“去调查处理槽吧……”这样的声音。发生了什么……","","False","main_10005_009b0048","",""
"","久しく聴いてないあの囁きではない……俺自身が発した声だ。","这不是从未听到的低语声……而是我自己发出的声音。","","False","main_10005_009c0048","",""
"","声は、無意識に俺の口をついて、勝手に発せられている。","声音无意识地从我口中擅自发出。","","False","main_10005_009d0048","",""
"","まさか、断片的に蘇った俺の記憶が、それを発したとでも……","难道是零星地恢复的记忆，让我发出了这样的声音吗……","","False","main_10005_009e0048","",""
"","さらに続いて「おそらく……あの壁の向こうだ……」と。","声音接着继续说道“大概……就在那面墙的对面……”","","False","main_10005_009f0048","",""
"","不思議だ。まるでこの俺に、特別な力が宿ったかのようだ。","这很不可思议，仿佛是我身上寄宿着特别的力量一样。","","False","main_10005_00a00048","",""
"","◆明滅する半霊扉","◆若隐若现的半灵门","","False","main_10005_00b00048","",""
"","十字路の先、行き止まりに思えた通路の壁に見えたもの……","十字路口的前方，被认为是死路的墙壁上所看到的东西……","","False","main_10005_00b10048","",""
"","それは幽かに明滅を繰り返し、現れては消える鉄扉だった。","那是一扇幽幽闪烁着、时隐时现的铁门。","","False","main_10005_00b20048","",""
"","だがどういう訳かその扉は、自分にしか見えていないのだ。","但不知为何，那扇门只有我才能看见。","","False","main_10005_00b30048","",""
"","信じられない。やはり俺に霊力が宿ったとでもいうのか……","不敢相信。难道是灵力寄宿在我身上了吗……","","False","main_10005_00b40048","",""
"","「霊には霊で対抗する」　霊具を使えという事か。あるいは","“要用灵来对抗灵”是说要使用灵具吗。或者是说灵具对灵的存在","","False","main_10005_00b50048","",""
"","霊的な存在には霊具が効くのかもしれない。覚えておこう。","起作用。记住这件事吧。","","False","main_10005_00b60048","",""
"","◆地下壕の住人","◆防空洞的居民","","False","main_10005_00c60048","",""
"","処理槽で凍える水責めにあった我々だったが、何とかそこを","我们在处理槽处遭受了冰冷的水刑，想尽办法从那里逃脱后，","","False","main_10005_00c70048","",""
"","脱し、バンシー伊東と名乗る謎の老人と共に館へ帰還した。","和一位自称是班西伊东的神秘老人一起回到了宅邸。","","False","main_10005_00c80048","",""
"","話を聞くと、老人は地下壕を住処にするホームレスだという。","听他自述，我们得知老人是以地下防空洞为住处的流浪汉。","","False","main_10005_00c90048","",""
"","だが我々は彼の話に驚かされる。地下壕を出入りする頭川と","然而，他的故事让我们感到震惊。","","False","main_10005_00ca0048","",""
"","それ以降見るようになったという歩く仏像。そして老人が","出入地下防空洞的头川和之后看到了会行走的佛像。","","False","main_10005_00cb0048","",""
"","暖を取るために燃やしてしまった膨大な研究資料について。","以及，老人为了取暖而烧掉了大量的研究资料。","","False","main_10005_00cc0048","",""
"","◆天仏計画","◆天佛计划","","False","main_10005_00dc0048","",""
"","資料は天仏計画と呼称された作戦の記録で、仏像を霊的な力で","资料是被称为天佛计划的作战记录，内容是用灵力将佛像变成战斗兵","","False","main_10005_00dd0048","",""
"","戦闘兵器にするという、荒唐無稽なものだった。計画のために","器，这个计划真是够荒唐无稽的。","","False","main_10005_00de0048","",""
"","あらゆる霊的な物品が集められ、その中にはＨ市の神社から","为了执行这个计划，他们收集了各种拥有灵的物品，其中包括从H市","","False","main_10005_00df0048","",""
"","運び込んだ大量の仏像についても記載されていたという。","的神社运来大量佛像，这件事也有记录。","","False","main_10005_00e00048","",""
"","作戦は当然成功するはずもなく……終戦を迎えるはずだった。","他们的作战当然是不可能成功的……本应以战争的结束，迎来计划的告终。","","False","main_10005_00e10048","",""
"","だが動いたのだ。観音兵と呼ばれるその怪異兵器の１体が……","然而，其中一具被称为观音兵的怪异兵器却动了起来……","","False","main_10005_00e20048","",""
"","◆動き出した観音兵","◆开始行动的观音兵","","False","main_10005_00f20048","",""
"","観音兵は地下壕内を暴れまわり、多くの死傷者が出たという。","据说观音兵在地下防空洞内暴走，造成了大量人员伤亡。","","False","main_10005_00f30048","",""
"","その際、運よく攻撃を逃れた者に付いた痣が恐らくシルシ……","那个时候，幸运逃脱了观音兵攻击的人身上出现的红斑，可能就是印记……","","False","main_10005_00f40048","",""
"","信じ難い話だが、注目すべきはバンシーの見た歩く仏像だ。","虽然难以置信，但值得注意是班西看到的会行走的佛像。","","False","main_10005_00f50048","",""
"","それを見たバンシーはシルシを刻まれた。つまり観音兵は今、","而看到佛像后的班西就被刻上了印记。","","False","main_10005_00f60048","",""
"","再び起動したのだ。あるいは関係者の子孫の大門や広尾に","也就是说观音兵现在再次启动了。","","False","main_10005_00f70048","",""
"","シルシが表れた理由も、そのせいなのかもしれない。","或者说，相关者后代的大门和广尾身上出现印记的原因，也可能是因为这个。","","False","main_10005_00f80048","",""
"","◆観音兵を止める術","◆停止观音兵的办法","","False","main_10005_01090048","",""
"","観音兵が動き出した原因、それは過去も今も不明だが……","观音兵开始行动的原因，至今不明……","","False","main_10005_010a0048","",""
"","我々はいずれ対峙するそれを、止めなくてはならないだろう。","我们迟早要面对它，而且必须停止它的行动。","","False","main_10005_010b0048","",""
"","ならば５０年前はどうやって止めたと、資料にはあったのか。","那么，资料上是否记录了50年前是如何停止它的呢。","","False","main_10005_010c0048","",""
"","だがバンシーの記憶は肝心な所が曖昧だ。なんとも使えない。","然而，班西的记忆在关键的地方模糊不清，没法派上用场。","","False","main_10005_010d0048","",""
"","「霊能力者が何かを使って何とかした」　そんな感じだ……","“灵能力者用了某件东西解决了问题”大概就是那样的感觉……","","False","main_10005_010e0048","",""
"","地下壕で探すしかない。今の自分と、過去の自分を信じて。","只能在地下防空洞内寻找线索了。相信现在和过去的自己吧。","","False","main_10005_010f0048","",""
"","◆壱号倉庫の箱","◆一号仓库的箱子","","False","main_10005_011f0048","",""
"","大きな鉄の箱の中は、無数の首で埋め尽くされていた。","巨大的铁箱里装满了数不清的头颅。","","False","main_10005_01200048","",""
"","ほとんどが仏像の首だったが、それに紛れて人間の生首が……","虽然大部分都是佛头，但还是混入了人类的头颅……","","False","main_10005_01210048","",""
"","それはミイラ化していたが、髪の長さから女性の首のようだ。","仅管已经木乃伊化了，但是从头发的长度来看，应该是女性的头颅。","","False","main_10005_01220048","",""
"","「ここにあったか　持って行こう　これを持ち主に……」","“原来在这里吗？    把这个带走吧 ！   交给它的主人……”","","False","main_10005_01230048","",""
"","また無意識に声が漏れる……　ならばどれを持っていくか。","又无意识地发出低语声……    应该带走哪个呢。","","False","main_10005_01240048","",""
"","首はどれも重量があり、複数は持って行けそうにない……","每个头都很重，看样子没办法都带走……","","False","main_10005_01250048","",""
"","◆人体実験の怪","◆人体实验的诡异经历","","False","main_10005_01350048","",""
"","手術台の遺体に首を戻すと、突如視界と意識を奪われた。","当把头颅放回到手术台上的遗体上时，我的视线和意识突然被夺走了。","","False","main_10005_01360048","",""
"","これは霊となったこの遺体が見せる過去、あるいは霊障か……","这是成为灵的遗体所展现出的过去，或者说这是灵障……","","False","main_10005_01370048","",""
"","共に現れた白衣の男も、ここで死んだ研究員の亡霊のようだ。","一起出现的白衣男人，似乎是曾经死在这里的研究员的亡灵。","","False","main_10005_01380048","",""
"","死して霊となった二人は、今も悪夢の所業の最中にいる……","死后成为灵的两人，至今仍在噩梦中重复着生前的行为……","","False","main_10005_01390048","",""
"","ノミで女性の首を切断し、修羅像の体と組み合わせるなどと","用凿子切断女性的头颅，再与修罗像的身体拼接起来。","","False","main_10005_013a0048","",""
"","おぞましい……　深い怨念が俺を襲う……　とその時……","真是让人厌恶…… 深暗的怨念向我袭来…… 就在这时……","","False","main_10005_013b0048","",""
"","◆囁く声","◆低语声","","False","main_10005_014b0048","",""
"","手術台の女性に語りかける声。その声は右から囁いていた。","一个对着手术台上的女性说话的声音，在她右边低语着。","","False","main_10005_014c0048","",""
"","『憎め　憎め　憎め　世のすべてを憎み、食い千切るがいい","『恨吧！恨吧！恨吧！ 恨世间的一切，吞噬一切。","","False","main_10005_014d0048","",""
"","　そのための力　今この声を聴く所に　残らず注いでやろう","　为此而生的力量  全部倾注到能聆听声音的地方吧。","","False","main_10005_014e0048","",""
"","　憎み、殺しつくすのだ……　　　　　　　　　　　　　　』","　恨吧！全部杀光！』","","False","main_10005_014f0048","",""
"","まるで呪詛のような言葉だ。声の主は一体何者なのか……","这些话如同诅咒。声音的主人到底是什么人……","","False","main_10005_01500048","",""
"","観音兵が動いた原因は、この声にあるのではないか……","观音兵行动的原因，可能是源自这个声音……","","False","main_10005_01510048","",""
"","◆観音兵の誕生","◆观音兵的诞生","","False","main_10005_01610048","",""
"","特別な力を与えられたこの女性の首が、修羅像と繋がり……","被赋予了特殊力量的女性的头与修罗像连接在一起……","","False","main_10005_01620048","",""
"","観音兵は怪異として目覚めた。とすれば誕生のトリガーは","观音兵以怪异的姿态苏醒了。如果是这样，它诞生的诱因就是诅咒或怨念了。","","False","main_10005_01630048","",""
"","呪いや怨念という事になる。奴は恐らく霊的な存在だろう。","它恐怕是灵的存在。","","False","main_10005_01640048","",""
"","霊的な存在……　きっと、何か霊力のある物が必要になる。","灵的存在…… 一定需要某种带有灵力的东西。","","False","main_10005_01650048","",""
"","たしか手に入れた神楽鈴は、巫女が扱う霊具だったか……","我记得找到的神乐铃，应该是巫女使用的灵具……","","False","main_10005_01660048","",""
"","とすれば、適切な同行者は誰だろうか……　今ならまだ……","那么，合适的同行者是谁呢？ 现在还来得及……","","False","main_10005_01670048","",""
"","◆弐号倉庫の仏像","◆二号仓库的佛像","","False","main_10005_01770048","",""
"","倉庫の中に並ぶ首無しの仏像たち。この仏像たちに違いない。","仓库里排列着的无头佛像，一定是那些佛像。","","False","main_10005_01780048","",""
"","我々はようやく、神社から盗まれた仏像に辿り着いたようだ。","我们终于找到了神社失窃的佛像。","","False","main_10005_01790048","",""
"","観音兵の体となった仏像も、ここに保管されていたはずだ……","成为观音兵身体的佛像，应该也保管在这里……","","False","main_10005_017a0048","",""
"","中央の箱の中には大量のお札が張られ、まるで呪いの元凶を","中央的箱子上贴着大量的符纸，简直就像是把诅咒的元凶封印在这里一样。","","False","main_10005_017c0048","",""
"","ここに封じているかのようだった。だが箱に入っていた物……","但是箱子里的东西……","","False","main_10005_017d0048","",""
"","◆場違いなクッション","◆格格不入的靠垫","","False","main_10005_018d0048","",""
"","それは西洋風のクッションのみ。なんとも拍子抜けするほど、","只有西洋风的靠垫。实在是让人沮丧、格格不入的东西。","","False","main_10005_018e0048","",""
"","場違いな代物だ。これが怨念の渦、怪異の元凶だとでも……","难道这就是怨念的漩涡、怪异的元凶……","","False","main_10005_018f0048","",""
"","そんなはずはない。何かがあったはずだ。もっと呪わしい……","不可能的。应该是发生了什么事情，更加可能是诅咒的……","","False","main_10005_01900048","",""
"","観音兵を止める術となるかもしれない、決定的な何かが……","那个也许能成为停止观音兵的办法，决定性的某个东西……","","False","main_10005_01910048","",""
"","だが、状況を嘲笑うかのようにシルシは刻限を告げている。","但是，仿佛是在嘲笑现状一般，印记正在宣告时限。","","False","main_10005_01920048","",""
"","ならば今ある情報と手段で、観音兵と対決せざるを得ない。","既然如此，就只能用现有的情报和手段，与观音兵对决了。","","False","main_10005_01930048","",""
"","◆観音兵との対決","◆与观音兵的对决","","False","main_10005_01a20048","",""
"","足りない何かの事は一度忘れ、今ある道具を再確認するんだ。","暂时忘掉缺少的某些东西，重新确认下现有的道具吧。","","False","main_10005_01a30048","",""
"","軍刀や短剣などの武器。まずこれが通用するなら殴るまでだ。","军刀和短剑这类武器。如果这些不管用，那就用拳头解决。","","False","main_10005_01a40048","",""
"","もし霊扉のような曖昧な存在ならば、神楽鈴が役立つだろう。","如果是灵门这种隐晦的存在，神乐铃应该能派上用场。","","False","main_10005_01a50048","",""
"","それと空砲銃……こんな物は使っても耳が死ぬくらいだが……","还有空包弹枪……这种东西要是用了耳朵可能就要聋了……","","False","main_10005_01a60048","",""
"","『頭ヲ破壊セネバ』どこかで見た実験記録も気がかりだ……","『如果不破坏头』在某处看到的实验记录也让人在意……","","False","main_10005_01a70048","",""
"","自信はない……　だが諦めずに考えろ、生き延びるために……","虽然没有信心……但不要放弃思考，为了活下去。","","False","main_10005_01a80048","",""
"","◆過去の自分","◆过去的自己","","False","main_10005_01b80048","",""
"","観音兵を倒し、シルシが消えたバンシーに突然記憶が戻った。","打倒了观音兵后，印记消失的班西突然恢复了记忆。","","False","main_10005_01b90048","",""
"","なんと彼は、記憶を失う前の自分と何度も会っていたという。","据他所说，他和失忆前的自己见过几次面。","","False","main_10005_01ba0048","",""
"","過去の自分は、天仏計画の際に九条家から供出された霊宝を","过去的自己，调查了天佛计划执行时，九条家所提供的灵宝。","","False","main_10005_01bb0048","",""
"","調べていた。そして、つい１０日前に会った自分の腕にはもう","而且，在10天前见面的时候，自己的手臂上就已经有了印记，","","False","main_10005_01bc0048","",""
"","シルシがあり、それを刻んだ犯人をアイツと呼んだらしい。","自己似乎把刻上印记的犯人称为那个家伙。","","False","main_10005_01bd0048","",""
"","だが既にその時、アイツの名は忘れてしまっていたという……","但是在那个时候，自己好像就已经忘记了那个家伙的名字……","","False","main_10005_01be0048","",""
"","◆真実へ","◆通往真相","","False","main_10005_01ce0048","",""
"","最後にバンシーに会った日、記憶を失いつつある俺は彼に","据说最后和班西见面的那天，正逐渐失去记忆的我拜托了他一件事。","","False","main_10005_01cf0048","",""
"","ある事を頼んだという。もし自分が記憶を完全に失ったら、","如果自己完全失去了记忆，希望他能带我去H神社。","","False","main_10005_01d00048","",""
"","Ｈ神社へ連れていってほしいと。理由は社に収めた念持仏","理由似乎是为了取回安放在神社的念持佛之类的东西。","","False","main_10005_01d10048","",""
"","とやらを回収するためらしい。だが実際に神社へ赴いても","然而，真的去了神社后，不知为何那里并没有念持佛。","","False","main_10005_01d20048","",""
"","なぜかそこに念持仏はなかった。シルシが起こす障害に対し","难道说，我为了消除印记造成的影响而精心准备的保险措施，","","False","main_10005_01d30048","",""
"","そうまでしてかけた保険は、無駄だったという事だろうか。","终究是无用吗。","","False","main_10005_01d40048","",""
"","◆真実へ","◆通往真相","","False","main_10005_01e40048","",""
"","だが追い求めた真実へ、今まさに近づいた予感が俺にはある。","可现在的我感觉得到，自己正在接近追寻的真相，。","","False","main_10005_01e50048","",""
"","九条館の扉を開けてから、俺はこれまで５体の怪異を退けた。","自从打开九条馆的门之后，我已经消灭了5个怪异。","","False","main_10005_01e60048","",""
"","そしてそのどれもが、俺にシルシを刻んだ怪異ではなかった。","而且每一个都不是在我身上刻下印记的怪异。","","False","main_10005_01e70048","",""
"","とすれば、俺が対峙すべき『アイツ』はどこにいるのか……","那么，我应该面对的『那个家伙』在哪里呢……","","False","main_10005_01e80048","",""
"","過去の俺は知っていた……　そして、何かを準備していた……","过去的我是知道的…… 然后，还准备了些什么……","","False","main_10005_01e90048","",""
"","ならば止める術があるのだ……　恐れるな、己を信じろ！","既然如此就一定有办法阻止…… 不要害怕，相信自己吧！","","False","main_10005_01ea0048","",""
"","★@1rデバッグ@7r★","","","","main_4006e_00130049","",""
"","Ｅ１１０をスキップ","","","","main_4006e_00140049","",""
"","メリイが壊れてから、丸一日が経過した。","自梅莉坏了到现在，已经过了一整天。","","False","main_4006e_004f0049","",""
"","今は、コンパスのない船で","现在的我感觉就像是乘着没有","","False","main_4006e_00510049","",""
"","大洋に漕ぎ出したようなものだ。","指南针的船驶向大海。","","False","main_4006e_00520049","",""
"","どこへ流されていくのか分からない。","不知自己会漂向何处。","","False","main_4006e_00540049","",""
"","流れ着く先に救いはあるのだろうか……","到达的地方，会有救赎吗……","","False","main_4006e_00560049","",""
"","「あのさ、@y0さん」","“我说，@y0先生。”","","False","main_4006e_006f0048","",""
"","「今日１日、なんとなく過ぎちゃったけどさ……」","“今天一天，浑浑噩噩地就过去了……”","","False","main_4006e_00710048","",""
"","「いつもこんな調子なの」","“你一直都是这个样子的吗？”","","False","main_4006e_00730048","",""
"","「館の中を調べ終わったなら、","“既然宅邸已经调查完了，","","False","main_4006e_00750048","",""
"","　外を調べに行ってもいいんじゃ？」","　那可以去外面调查一下了吧？”","","False","main_4006e_00760048","",""
"","「メリイが、外の人間と不要に接触すると","“梅莉说过，和外面的人进行不必要的接触","","False","main_4006e_00820049","",""
"","　シルシの進行が早まると言っていた」","　会加快印记的进展。”","","False","main_4006e_00830049","",""
"","「これ以上記憶が抜け落ちたら、","“失忆再进一步加重的话","","False","main_4006e_00850049","",""
"","　たまったもんじゃない……」","　后果是很严重的……”","","False","main_4006e_00860049","",""
"","「俺なんてここ１０日、部外者だと","“我自己也是，这10天里除了和便利店店员以外，","","False","main_4006e_00880049","",""
"","　コンビニの店員としか話してない」","　没有和其他任何无关人员说过话。”","","False","main_4006e_00890049","",""
"","「レトルトやコンビニ飯しかないのは","“难怪只有速食食品","","False","main_4006e_008e0048","",""
"","　そういうわけね」","　和便利店盒饭。”","","False","main_4006e_008f0048","",""
"","「でも、待ってたところで事態が","“可是，就这么等下去，","","False","main_4006e_00910048","",""
"","　好転する見込みはなさそうね」","　事态也不会好转吧。”","","False","main_4006e_00920048","",""
"","「症状が進んで、あなたみたいに、","“如果症状进一步恶化，就像你这样连名字都忘了，","","False","main_4006e_00940048","",""
"","　名前を忘れちゃうのは困るんだけど……」","　那就麻烦了……”","","False","main_4006e_00950048","",""
"","「し、シルシの話を完全に","“不，不过我可并没有完全相信","","False","main_4006e_009b0048","",""
"","　信じたわけじゃないけどさ！」","　印记的事哦！”","","False","main_4006e_009c0048","",""
"","広尾は声の震えを隠そうと声を荒げた。","广尾为了掩饰声音的颤抖，提高了嗓门。","","False","main_4006e_00a10049","",""
"","未だにシルシや怪異を","虽然直到现在她还在顽固地","","False","main_4006e_00a30049","",""
"","頑固に否定してるようだが……","否认印记和怪异的存在……","","False","main_4006e_00a40049","",""
"","内心では既に認めているに違いない。","但内心深处肯定已经认同了。","","False","main_4006e_00a60049","",""
"","彼女も昨晩、怪異の世界を体験したのだ。","毕竟，她昨晚也已经体验了一次怪异的世界。","","False","main_4006e_00a80049","",""
"","「霊とか呪いとかありえないって……」","“灵啊诅咒啊什么的，太荒唐了……”","","False","main_4006e_00ad0048","",""
"","「どうして私がこんな目に……」","“为什么我会碰到这种事呢……”","","False","main_4006e_00af0048","",""
"","「ひゃいっ！？」","“呀！？”","","False","main_4006e_00bb0048","",""
"","唐突なノック音に、広尾が可愛らしい声をあげた。","面对突然响起的敲门声，广尾发出了可爱的声音。","","False","main_4006e_00c10049","",""
"","真夜中の訪問客……","深夜中的访客……","","False","main_4006e_00c30049","",""
"","メリイでなくても、印人だと予想できる。","即便没有梅莉的感应力，我也能大致猜到是印人。","","False","main_4006e_00c50049","",""
"","「夜分遅くに失礼するよ」","“深夜打扰，万分抱歉。”","","False","main_4006e_00d90048","",""
"","入ってきたのは、痩せこけた長身の男だった。","进来的是一个消瘦的高个男人。","","False","main_4006e_00e60049","",""
"","まるで生気を感じさせない肌……","完全感觉不到生气的皮肤……","","False","main_4006e_00e90049","",""
"","濃いクマに縁取られた虚ろな眼……","被深黑眼圈环绕的空洞眼眸……","","False","main_4006e_00ea0049","",""
"","失礼な話だが、死人が立っているような感じだ。","虽然这么说很冒犯，但感觉他就像是具尸体站在那里。","","False","main_4006e_00ec0049","",""
"","「@y0君と広尾君だね」","“两位就是@y0和广尾吧？”","","False","main_4006e_00f10048","",""
"","「君たちやシルシのことは、ここへ来る前に","“你们和印记的情况，在来这里之前我已经听","","False","main_4006e_00f30048","",""
"","　安岡先生から話は聞いてるよ」","　安冈老师说过了。”","","False","main_4006e_00f40048","",""
"","「ずう先生、だっけ？","“那个家伙是叫做……Zoo老师，对吧？","","False","main_4006e_00f60048","",""
"","　昨晩は大変だったらしいね」","　昨晚你们很辛苦啊。”","","False","main_4006e_00f70048","",""
"","どうやら安岡の知り合いらしい。","来客看样子是安冈的熟人。","","False","main_4006e_00fc0049","",""
"","彼女がこちらの頼みに応じて、","也许是她响应了我的请求，","","False","main_4006e_00fe0049","",""
"","手を回してくれたのかもしれない。","私下帮我们联系好了人。","","False","main_4006e_00ff0049","",""
"","「じゃあ、まずは自己紹介から始めよう」","“我就先自我介绍一下吧！”","","False","main_4006e_01040048","",""
"","「僕は@1r大門　修治@0r（だいもん・しゅうじ）という」","“我叫@1r大门　修治@0r。”","","False","main_4006e_01060048","",""
"","「生業のほうはまあ、察しがついてるだろう」","“至于职业，你们应该都猜到了。”","","False","main_4006e_01080048","",""
"","「こいつをこうやって引っ掛けておくと、","“把这个东西这样挂起来，","","False","main_4006e_010a0048","",""
"","　説明の手間が省けて楽でさ」","　就省下了解释的麻烦。”","","False","main_4006e_010b0048","",""
"","大門は肩の聴診器を指でつつく。","大门用手指叩了叩肩膀上的听诊器。","","False","main_4006e_01100049","",""
"","「そのお医者様の大門さんが","“这位大门医生，","","False","main_4006e_011b0048","",""
"","　どんなご用事？」","　你找我们是有什么事吗？”","","False","main_4006e_011c0048","",""
"","眼鏡越しに大門を見る広尾の瞳は、","广尾透过眼镜看向大门，","","False","main_4006e_01210049","",""
"","猜疑心でらんらんと輝いている。","眼中闪烁着浓浓的猜疑。","","False","main_4006e_01220049","",""
"","「そう、警戒しないでほしいね」","“还请不要这么提防我。”","","False","main_4006e_012d0048","",""
"","「かくいう僕にも呪いの痣……","“因为我身上也有诅咒的红斑……","","False","main_4006e_012f0048","",""
"","　シルシがあるんだから」","　也就是印记。”","","False","main_4006e_01300048","",""
"","男がシャツのボタンを外すと……","男人说着解开了衬衫的纽扣……","","False","main_4006e_013c0049","",""
"","左胸には見慣れたシルシが刻まれていた。","他的左胸上刻着熟悉的印记。","","False","main_4006e_013e0049","",""
"","「これさ、気がついたら付いてたよ」","“我自己都不知道是什么时候染上的。”","","False","main_4006e_01480048","",""
"","「けどまさか……","“但是……","","False","main_4006e_014a0048","",""
"","　僕自身にコレが現れるとは思わなかった」","　我完全想不到这种事情会出现在自己的身上。”","","False","main_4006e_014b0048","",""
"","「うかつに興味を持ったせいで、","“也许是因为我过于轻率地对这东西产生了兴趣，","","False","main_4006e_014d0048","",""
"","　バチが当たったのかもしれないね」","　所以才遭了报应吧。”","","False","main_4006e_014e0048","",""
"","「うかつに興味って……」","“轻率地对这东西产生了兴趣……”","","False","main_4006e_01550049","",""
"","「安岡さんに話を聞く前から、","“难道说在安冈老师告诉你之前，","","False","main_4006e_01570049","",""
"","　シルシを知ってたのか？」","　你就已经知道了印记的事情吗？”","","False","main_4006e_01580049","",""
"","「ああ、そうだ」","“嗯，没错。”","","False","main_4006e_01600048","",""
"","「@1r軍医中佐@0rだった祖父の残したカルテに、","“我的祖父曾是@1r军医中校@0r，","","False","main_4006e_01620048","",""
"","　妙な痣の記述があってね」","　他遗留的诊疗记录上就有关于奇异红斑的记录。”","","False","main_4006e_01630048","",""
